,route,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available,state,From,To
2528,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,AdMDK TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),22:30,07h 00m,05:30,3.4,339.0,24,Telangana,Hyderabad,Adilabad
2529,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Savera Tours and Travels,NON A/C Sleeper (2+1),22:15,07h 15m,05:30,3.6,500.0,21,Telangana,Hyderabad,Adilabad
2530,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Sahara Tours and Travels,Non AC Seater (2+2),22:00,06h 30m,04:30,3.2,400.0,23,Telangana,Hyderabad,Adilabad
2531,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,New Galaxy Travels,A/C Sleeper (2+1),22:15,05h 45m,04:00,3.7,549.0,22,Telangana,Hyderabad,Adilabad
2532,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,AdSitara Travels,NON A/C Airbus (2+2),22:15,07h 00m,05:15,3.4,330.0,29,Telangana,Hyderabad,Adilabad
2533,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Pooja Travels,NON A/C Sleeper (2+1),22:00,07h 40m,05:40,3.3,500.0,20,Telangana,Hyderabad,Adilabad
2534,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Diamond Travels,NON A/C Seater (2+1),22:30,06h 30m,05:00,2.7,350.0,23,Telangana,Hyderabad,Adilabad
2535,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Lucky travels,A/C Sleeper (2+1),22:15,07h 45m,06:00,3.6,495.0,20,Telangana,Hyderabad,Adilabad
2536,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Vamshi Tours Travels and Holidays,NON A/C Semi Sleeper (2+2),22:00,07h 00m,05:00,4.4,2997.0,35,Telangana,Hyderabad,Adilabad
2537,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Pooja Travels,A/C Sleeper (2+1),20:10,08h 25m,04:35,3.4,600.0,10,Telangana,Hyderabad,Adilabad
2538,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Orange Tours And Travels,Volvo Multi-Axle Sleeper A/C (2+1),23:50,04h 55m,04:45,2.3,700.0,2,Telangana,Hyderabad,Adilabad
2539,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Muskan Travels,NON A/C Semi Sleeper (2+2),22:00,08h 00m,06:00,3.1,371.0,20,Telangana,Hyderabad,Adilabad
2540,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hans Travels (I) Private Limited,Volvo 9600 Multi-Axle A/C Sleeper (2+1),16:00,04h 30m,20:30,3.0,800.0,6,Telangana,Hyderabad,Adilabad
2541,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Pooja Travels,A/C Sleeper (2+1),20:00,07h 05m,03:05,3.4,700.0,6,Telangana,Hyderabad,Adilabad
2542,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Orange Tours And Travels,A/C Sleeper (2+1),22:00,05h 45m,03:45,2.1,700.0,18,Telangana,Hyderabad,Adilabad
2543,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,New Royal Travels (Raipur),A/C Seater / Sleeper (2+1),16:10,05h 05m,21:15,1.5,949.0,5,Telangana,Hyderabad,Adilabad
2544,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Metro Tours and Travels,NON A/C Sleeper (2+1),22:15,07h 00m,05:15,3.7,499.0,19,Telangana,Hyderabad,Adilabad
2545,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Pooja Travels,NON A/C Seater (2+2),21:00,08h 10m,05:10,1.9,350.0,19,Telangana,Hyderabad,Adilabad
2546,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Shree Devnarayan Travels,NON A/C Seater/ Sleeper (2+1),20:30,07h 30m,04:00,4.2,1000.0,26,Telangana,Hyderabad,Adilabad
2547,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Vijayant Travels,A/C Sleeper (2+1),21:45,05h 30m,03:15,3.9,1140.0,22,Telangana,Hyderabad,Adilabad
2548,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Saini Travels Pvt. Ltd.,AC Sleeper (2+1),21:30,05h 45m,03:15,3.8,951.0,30,Telangana,Hyderabad,Adilabad
2549,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Saini Travels Pvt. Ltd.,Volvo 9600 Multi-Axle A/C Sleeper (2+1),22:30,05h 00m,03:30,3.8,1100.0,42,Telangana,Hyderabad,Adilabad
2550,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Saini Travels Pvt. Ltd.,Volvo Multi Axle Sleeper B11R (2+1),21:55,05h 00m,02:55,3.8,1100.0,36,Telangana,Hyderabad,Adilabad
2551,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Diamond Travels,NON A/C Seater (2+1),22:00,06h 15m,04:15,3.4,700.0,34,Telangana,Hyderabad,Adilabad
2552,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Shree Khurana Shabrij Travels,A/C Sleeper (2+1),22:30,04h 45m,03:15,3.1,700.0,27,Telangana,Hyderabad,Adilabad
2553,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Diamond Travels,AC Sleeper (2+1),21:30,06h 15m,03:45,1.7,500.0,22,Telangana,Hyderabad,Adilabad
2554,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Kaleswari Travels,Non A/C Seater / Sleeper (2+1),21:30,07h 45m,05:15,1.5,2849.0,12,Telangana,Hyderabad,Adilabad
2555,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5870,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,09h 30m,04:00,3.6,522.0,20,Telangana,Hyderabad,Ongole
2556,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5070,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:45,08h 30m,03:15,3.5,556.0,31,Telangana,Hyderabad,Ongole
2557,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 48821,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,09h 15m,04:15,4.2,555.0,28,Telangana,Hyderabad,Ongole
2558,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5859,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,09h 00m,04:00,3.2,555.0,34,Telangana,Hyderabad,Ongole
2559,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5054,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,09h 45m,05:00,2.2,556.0,33,Telangana,Hyderabad,Ongole
2560,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5867,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,11h 30m,07:00,3.9,602.0,19,Telangana,Hyderabad,Ongole
2561,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5181,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:40,09h 00m,04:40,3.2,556.0,32,Telangana,Hyderabad,Ongole
2562,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5922,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,09h 05m,04:50,3.9,555.0,22,Telangana,Hyderabad,Ongole
2563,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5916,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:50,09h 10m,05:00,2.4,605.0,33,Telangana,Hyderabad,Ongole
2564,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5906,INDRA(A.C. Seater),20:00,09h 30m,05:30,4.4,671.0,17,Telangana,Hyderabad,Ongole
2565,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5926,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,09h 30m,05:45,4.3,522.0,21,Telangana,Hyderabad,Ongole
2566,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5020,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),20:30,07h 45m,04:15,4.7,855.0,38,Telangana,Hyderabad,Ongole
2567,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5381,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,10h 30m,07:00,3.8,624.0,30,Telangana,Hyderabad,Ongole
2568,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5876,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,09h 00m,05:30,4.0,555.0,15,Telangana,Hyderabad,Ongole
2569,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5914,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:40,08h 50m,05:30,3.6,555.0,21,Telangana,Hyderabad,Ongole
2570,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5928,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,08h 15m,05:00,3.5,555.0,22,Telangana,Hyderabad,Ongole
2571,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5976,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:50,09h 25m,06:15,3.9,558.0,29,Telangana,Hyderabad,Ongole
2572,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 58231,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:50,08h 55m,05:45,3.9,555.0,33,Telangana,Hyderabad,Ongole
2573,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5902,STAR LINER(NON-AC SLEEPER 2+1),21:00,08h 45m,05:45,4.2,719.0,15,Telangana,Hyderabad,Ongole
